user_id,age,gender,music,artist_name,featured_artists,genre,plays,duration,music_id,id_artists,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,release_date,explicit,age_group,release_year
94811,13,M,Desperado,Eagles,"Glee Cast, Phil Collins, Robin Schulz, Alina Baraz, Seether",Dance/Electronic,460,3.56,2TjnCxxQRYn56Ye8gkUKiW,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,0.4706469258064517,0.5058064516129032,0.4420516129032258,11,-11.02183870967742,1,0.0826677419354838,0.157905044516129,0.1796354838709677,0.3773419354838709,125.11680645161287,4.0,1971,False,Gen Z,1971
97523,75,M,Danger Zone,Kenny Loggins,,Classical,247,3.59,2RtnoUsvJg3wMgMeEhG6fr,spotify:artist:3Y3xIwWyq5wnNHPp5gPjOW,0.1266459142857142,0.5531904761904761,0.6842857142857144,7,-8.334380952380952,1,0.0933999999999999,0.0633425095238095,0.173247619047619,0.5512857142857143,133.98795238095238,4.0,1987-01-01,False,Baby Boomers,1987
97523,75,M,The Outsiders,NEEDTOBREATHE,,Folk/Acoustic,1,4.48,5gPVhz4Z1YtVUFhUBmcrDR,spotify:artist:610EjgFatGvVPtib97jQ8G,0.173,0.555,0.691,2,-4.637,1,0.0317,1.63e-05,0.091,0.251,102.02,4.0,2013-05-28,False,Baby Boomers,2013
97523,75,M,I'm Your Man,Wham!,"Foster The People, Lynyrd Skynyrd",Folk/Acoustic,1,4.05,2gG7E5OZi5D5QLRIctv63z,spotify:artist:5lpH0xAS4fVfLkACg9DAuM,0.28092165,0.5824090909090909,0.59,0,-10.299818181818182,1,0.0568636363636363,0.0738181136363636,0.1405363636363636,0.65645,123.25695454545452,4.0,1977-07-01,False,Baby Boomers,1977
26269,16,M,Time for You,K.Flay,,Hip-Hop,1,4.09,0JDipBeuhBqZOaX4lhCF8l,spotify:artist:0pCNk4D3E2xtszsm6hMsWr,0.350655,0.53,0.5665,2,-8.977500000000001,0,0.0369,0.00757,0.0731499999999999,0.4195,131.0665,4.0,2012-03-20,False,Gen Z,2012
99669,38,M,Rather Be,Jasmine Thompson,"Jennifer Lopez, Rich The Kid",Jazz,201,4.16,01mOYL4NbFgqBK8sssmVBb,spotify:artist:2TL8gYTNgD6nXkyuUdDrMg,0.3463111111111111,0.6735555555555556,0.4734444444444444,4,-10.193777777777775,0,0.0867333333333333,0.1524680566666666,0.1235222222222222,0.4022222222222222,120.04844444444444,4.0,2014-07-08,False,Millenials,2014
99669,38,M,When I'm Gone,Wiz Khalifa,"Oh Wonder, Sam Hunt",Hip-Hop,210,4.14,0prF3F4FoKvxBObaeXLVHv,spotify:artist:137W8MRPWKqSmrBGDBFSop,0.3950666533333333,0.5489333333333334,0.53675,9,-8.4355,1,0.0602299999999999,0.091440494,0.1183566666666666,0.4396166666666666,119.78533333333333,4.0,1975-02-17,False,Millenials,1975
99669,38,M,Big Balls,AC/DC,,Rock,1,2.65,2KmSnPWWCIsEomVsKnbE1a,spotify:artist:711MCceyCBcFnzjGY4Q7Un,0.4346,0.5225,0.55725,9,-9.921,1,0.083575,7.3e-05,0.307,0.388275,127.0875,4.0,1976-09-20,False,Millenials,1976
37374,40,M,Sometimes,Goldmund,,Jazz,564,2.82,5kEBCeCA8lrYyLar9WGbhY,spotify:artist:0R5BzePlbvG8xTXw0QF3uw,0.3038640564661654,0.5087142857142857,0.6152172932330827,7,-8.51845112781955,1,0.067460902255639,0.1572853062406015,0.1610270676691729,0.4452984962406014,121.9151954887218,4.0,1971-09-03,False,Millenials,1971
37374,40,M,Love Me Now,John Legend,Sleepy Hallow,Rock,1,3.5,6nxQdXa1uAL0rY72wPZu89,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,0.362802,0.5629,0.5566,5,-9.9763,1,0.09477,0.06509097,0.16232,0.542,122.3766,4.0,1994-04-01,False,Millenials,1994
80532,40,F,Unconditionally,Katy Perry,"Daddy Yankee, Ice Cube, Hombres G, Central Cee",Folk/Acoustic,1,3.81,2RPNCUaDL2ixoY9wGpoJoQ,spotify:artist:6jJ0s89eD6GaHleKKya26X,0.4684133333333333,0.4551666666666666,0.462,6,-9.228333333333332,1,0.0554166666666666,0.0008716533333333,0.1051833333333333,0.2925,125.9775,4.0,2006-01-01,False,Millenials,2006
80532,40,F,Superfly,Curtis Mayfield,,Pop,143,3.89,4XsH9zBWPOCdXoH9ZDdS8r,spotify:artist:2AV6XDIs32ofIJhkkDevjm,0.13368,0.7252000000000001,0.645,1,-8.072399999999998,1,0.2017399999999999,0.142631204,0.1924999999999999,0.7213999999999999,125.9864,4.0,1992-12-31,False,Millenials,1992
35496,23,F,She Drives Me Crazy,Fine Young Cannibals,,Metal,1,3.6,2BPfKiV9U0CR1dpUgeUwuH,spotify:artist:20p5D2KrE8CGuOjHtxsyTp,0.644,0.7070000000000001,0.617,2,-7.371,1,0.0374,0.0249,0.057,0.955,108.92,4.0,2004,False,Gen Z,2004
35496,23,F,Change,J. Cole,Calibre 50,Underground Rap,1,5.52,3pjUyVbFmM96tYhSaKJwTt,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,0.2982055055,0.5416441666666666,0.6133666666666666,0,-8.284008333333334,1,0.0724766666666666,0.1388463843333333,0.1991699999999999,0.4400391666666666,116.74519166666668,4.0,1977-12-01,False,Gen Z,1977
35496,23,F,Evil Voices,The Faint,,Hip-Hop,2018,3.69,6XtyK1sytd2mDovUNcaA5X,spotify:artist:4A1yfFuBmBOgzv4Oe3fFHk,0.107,0.49,0.995,7,-3.726,1,0.126,0.00495,0.0951,0.16,155.026,4.0,2016-02-28,False,Gen Z,2016
62718,13,F,Hood Took Me Under,Compton's Most Wanted,,Hip-Hop,1,3.65,6QJOEIPT8g3fjdFxibpy2F,spotify:artist:0SAPzv3jNXclYYSHOnJyjg,0.00557,0.774,0.485,1,-10.955,1,0.319,2.31e-06,0.107,0.392,156.001,4.0,1992-09-08,False,Gen Z,1992
62718,13,F,"Luckenbach, Texas (Back to the Basics of Love)",Waylon Jennings,,Classical,36,3.34,5pdKPY4O9CHuzDDp557j4N,spotify:artist:7wCjDgV6nqBsHguQXPAaIM,0.67925,0.673,0.46625,7,-10.50175,1,0.03315,0.00247,0.1972499999999999,0.64675,102.7735,4.0,1977,False,Gen Z,1977
62718,13,F,Where Ya At,Future,"Beastie Boys, Ella Fitzgerald, Pusha T, Jon Bellion",Unknown,1,3.47,5nN8BwAQDJDguq7Dpd3JQQ,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,0.049675225,0.7955,0.47575,1,-9.00825,0,0.3239999999999999,0.1120384999999999,0.1396,0.3345,158.88175,4.0,2000-02-22,True,Gen Z,2000
74137,34,M,Where The Streets Have No Name,U2,DaBaby,Jazz,1,4.58,7FhWV65PZHPRDmljS0nvR7,spotify:artist:51Blml2LZPmy7TTiAg47vQ,0.4914266666666667,0.4453333333333333,0.643,1,-8.959999999999999,1,0.0377666666666666,0.3403166666666666,0.2051666666666666,0.3707666666666667,127.127,4.0,2000-04-18,False,Millenials,2000
48766,15,F,Thought It Was a Drought,Future,"Los Ángeles Azules, Lil Uzi Vert, Cash Cash, Gente De Zona",Dark Trap,1078,4.42,5ihDGnhQgMA0F0tk9fNLlA,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,0.00984,0.85,0.456,9,-7.802,1,0.1159999999999999,0.000299,0.0906,0.0604,125.037,4.0,2015-07-10,False,Gen Z,2015
48766,15,F,Foreign,Trey Songz,"Dilsinho, Damso, Rauw Alejandro, Empire of the Sun",Soul,126,4.15,69jhDFRyO1tPJGxwuffP4A,spotify:artist:2iojnBLj0qIMiKPvVhLnsH,0.0880363636363636,0.738,0.6414545454545455,1,-8.923181818181819,1,0.1715181818181818,0.1448226363636363,0.168490909090909,0.5153727272727273,118.8860909090909,4.0,1999-01-01,True,Gen Z,1999
40517,42,M,Duality,Slipknot,,Underground Rap,1,4.21,61mWefnWQOLf90gepjOCb3,spotify:artist:05fG473iIaoy82BF1aGhL8,0.3679191458333333,0.4064166666666666,0.6238954166666667,4,-10.716875,0,0.08125,0.6072966083333333,0.1911291666666666,0.2638083333333333,126.16679166666668,4.0,1989-01-01,False,Millenials,1989
40517,42,M,"Piano Sonata No. 2 in B Minor, Op. 61: II. Largo",Dmitri Shostakovich,,Blues,521,6.7,6lSVt5QwY3Bbi0PWbm3rX1,spotify:artist:6s1pCNXcbdtQJlsnM1hRIA,0.98575,0.4919999999999999,0.0040075,8,-37.72225,1,0.050975,0.72875,0.0831,0.074075,119.61275,4.0,1966,False,Millenials,1966
64127,20,M,Live This Life,Big Sean,David Guetta,Classical,498,4.3,3ZUcWb5XC0O1FCJccFIesu,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0.0001815,0.387,0.8995,1,-6.148,0,0.0668,6.05e-06,0.2195,0.496,88.41600000000001,4.0,1994,False,Gen Z,1994
90990,61,F,Empty,Ray LaMontagne,,Unknown,1,5.29,33JX2be3eKVhl5xk8YQhVc,spotify:artist:6DoH7ywD5BcQvjloe9OcIj,0.2564038585365853,0.5660975609756098,0.6108463414634147,7,-9.14439024390244,1,0.0925951219512195,0.1963768075609756,0.2171268292682926,0.3797536585365853,119.2400975609756,4.0,1992,False,Baby Boomers,1992
35252,14,M,The Best You Ever Had,Rosalyn Candy,,Soul,343,4.47,2rWOSlViSg21hEaIwKCxKS,spotify:artist:6QXetGd7H43VbMzFEeoTP5,0.964,0.337,0.147,2,-11.527,1,0.0326,0.000128,0.1369999999999999,0.177,77.663,4.0,2016-09-23,False,Gen Z,2016
90092,55,F,All That's Left,Manila Killa,,Blues,1,3.64,2znIzTWdQBzkPSLuXWl14Y,spotify:artist:4EukMPjtYsdi87lkU1hIxN,0.3482625,0.3607142857142857,0.63,1,-8.474571428571428,1,0.0672714285714285,0.1336274128571428,0.1171428571428571,0.3935714285714285,125.21214285714288,4.0,2006-06-13,False,Gen X,2006
90092,55,F,Living Single,Big Sean,Anderson .Paak,Jazz,734,4.61,36xxq7VDZZsGwARsn6Clo7,spotify:artist:0c173mlxpT3dSFRgMO8XPh,0.00714,0.506,0.8859999999999999,8,-4.968999999999999,1,0.0645,0.0,0.155,0.236,101.342,3.0,2020-07-24,True,Gen X,2020
90092,55,F,Seventeen,Alessia Cara,"Lalo Ebratt, Earth, Wind & Fire, Alina Baraz, Talking Heads",Jazz,10,3.55,5leOhwmC0JYwAPxo6zGUHP,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,0.1920007826086956,0.507108695652174,0.6975434782608695,8,-8.420978260869566,1,0.0627543478260869,0.1077568939130434,0.1141499999999999,0.471345652173913,115.3520652173913,4.0,1964,False,Gen X,1964
93302,54,M,Talking to Myself,Chiddy Bang,,Unknown,1804,4.21,4ITmmRIktaZYSuIkhuiC6U,spotify:artist:40giwFcTQtv9ezxW8yqxJU,0.0016159999999999,0.5353333333333333,0.7366666666666667,2,-5.056,0,0.0663666666666666,0.2450213333333333,0.1923333333333333,0.4019999999999999,129.69899999999998,4.0,2017-05-19,False,Gen X,2017
93302,54,M,Steal My Girl,One Direction,,Pop,263,3.8,2Bs4jQEGMycglOfWPBqrVG,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,0.455,0.56,0.789,10,-4.752,1,0.0347,0.0,0.1159999999999999,0.764,168.00400000000005,4.0,2015-06-07,False,Gen X,2015
16414,22,M,Three Little Birds,Bob Marley & The Wailers,"Duke Dumont, Aitana, The Head And The Heart, Felix Jaehn, Bryce Vine",Country,1,3.0,4efoEY8iDBzUqitjmNDhpN,spotify:artist:2QsynagSdAqZj3U9HgDzjD,0.33482,0.7485999999999999,0.4664,7,-9.9454,1,0.09466,0.025286066,0.3719,0.7822,112.8842,4.0,2005-01-01,False,Gen Z,2005
54861,39,F,Don't Ya,Brett Eldredge,,Soul,932,3.02,3Qe097eJNp9MfpT2PieEw0,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,0.0907999999999999,0.5845,0.675,3,-5.873,1,0.05665,0.0,0.137,0.5425,155.5385,4.0,2006-04-03,False,Millenials,2006
54861,39,F,Part Of Me,Katy Perry,"B.o.B, 6LACK, Marilyn Manson, Marshmello, 6ix9ine",Pop,1,3.6,1nZzRJbFvCEct3uzu04ZoL,spotify:artist:6jJ0s89eD6GaHleKKya26X,0.316355625,0.54375,0.575125,4,-8.968125,0,0.045475,0.048032775,0.1188625,0.415625,130.412,4.0,1992-03-10,False,Millenials,1992
17005,23,M,Red Ragtop,Tim McGraw,"D-Block Europe, Machine Gun Kelly, TKKG, EXO, Wallows",Dance/Electronic,1,4.73,5xErd5QhOvTKFU7l8dffWC,spotify:artist:6roFdX1y5BYSbp60OTJWMd,0.2656666666666666,0.5613333333333334,0.6363333333333333,7,-8.003666666666666,1,0.0289,3.3300000000000003e-06,0.1766666666666666,0.4996666666666667,103.39566666666668,4.0,2001,False,Gen Z,2001
77201,42,F,Faint,Linkin Park,"Laura Pausini, Shakira, ANAVITÓRIA",Emo,646,2.71,4Yf5bqU3NK4kNOypcrLYwU,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,0.3204516666666667,0.525,0.6795166666666667,4,-9.635666666666667,0,0.0858,0.4566666666666666,0.0957999999999999,0.4209833333333333,133.9385,4.0,2003-03-24,False,Millenials,2003
77201,42,F,SOS,Rihanna,21 Savage,Pop,318,3.98,4S5b3wwIXpVNvY2jeIQdKu,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.1365000666666666,0.6087333333333333,0.7200000000000001,0,-6.226466666666666,1,0.0874133333333333,0.114584,0.1752266666666666,0.4,133.39833333333334,4.0,1998-11-17,False,Millenials,1998
95783,44,M,Tunnel,The Bronze Medal,,Dance/Electronic,3,4.71,5WUCEJloa8Cibyich0JdbJ,spotify:artist:5EhykAvcXYSuzEqvY9D6E4,0.4770133333333333,0.4434444444444444,0.3304333333333333,1,-16.403444444444446,0,0.0482333333333333,0.6137791222222222,0.1601555555555555,0.2676777777777778,106.75388888888888,4.0,1996,False,Gen X,1996
95783,44,M,(Rock) Superstar,Cypress Hill,,Dance/Electronic,52,4.61,5hYr8yRbQLFE20oS7Mi3T2,spotify:artist:4P0dddbxPil35MNN9G2MEX,0.013625,0.795,0.74075,10,-7.777750000000001,1,0.2565,9.835e-06,0.0527,0.7105,94.22425,4.0,2000-04-25,True,Gen X,2000
66802,20,F,All the Poor and Powerless,The Digital Age,,Soul,134,6.7,6suY36J8iOMuTysLAJaOBQ,spotify:artist:10e64Uf9i4sWOj7jYaOsSN,0.499,0.392,0.409,9,-8.164,1,0.0289999999999999,0.0,0.105,0.155,147.536,4.0,2012-07-10,False,Gen Z,2012
66802,20,F,New Mexico,Oppenheimer Analysis,,RnB,1,7.65,5QlSqs4VZYniLWjGz0nBLu,spotify:artist:7aTcPE8gGcR0W8mrmGaK6w,0.6824285714285715,0.4925714285714285,0.4747142857142857,0,-9.950571428571427,1,0.0341428571428571,0.0340308657142857,0.1673142857142857,0.4685428571428571,124.38142857142856,4.0,2005-01-01,False,Gen Z,2005
47996,45,M,This Is War,Thirty Seconds To Mars,"Boyce Avenue, Skrillex, Billie Eilish",Rock,1,5.45,01v7kv0RTVaX4Vs8GcOGOP,spotify:artist:0RqtSIYZmd4fiBKVFqyIqD,0.0030833428571428,0.4482857142857143,0.9008571428571428,1,-5.420571428571429,1,0.1097142857142857,0.1399620285714285,0.2504285714285714,0.3679999999999999,136.8552857142857,4.0,1996-03-26,False,Gen X,1996
47996,45,M,Still in Love,Basshunter,,Classical,1115,3.53,7hdMYH9irpmRU3GRG0XFsd,spotify:artist:37DdwREpvvQHmGLFEZ4h0Q,0.2725144499999999,0.5920000000000001,0.6832499999999999,0,-7.8845,0,0.03675,0.2047730999999999,0.18655,0.6705,118.2895,4.0,1996-08-06,False,Gen X,1996
46537,16,F,TiK ToK,Kesha,"Reik, Guaynaa",Pop,249,3.33,5OMwQFBcte0aWFJFqrr5oj,spotify:artist:6LqNN22kT3074XbTVUrhzX,0.0796333333333333,0.7543333333333333,0.7953333333333333,2,-3.3670000000000004,0,0.1110333333333333,7.6e-07,0.2923333333333333,0.7073333333333333,120.02533333333334,4.0,2017-02-03,False,Gen Z,2017
46537,16,F,Bones,Ben Howard,"6LACK, Paul McCartney, Anne-Marie",Dance/Electronic,336,5.76,0hQpnTWZHywcGFKxmwsU0X,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,0.4227000668292683,0.5039756097560976,0.5617048780487806,7,-9.734268292682929,1,0.0663121951219512,0.2211794870731707,0.157570731707317,0.4311999999999999,116.6580731707317,4.0,1995-03-13,False,Gen Z,1995
8506,40,M,Poison,Brent Faiyaz,"Hombres G, Kungs",Country,1,5.1,6AsDN37AtSyyLNG3cIXxho,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,0.17308545,0.4946896551724138,0.7066793103448276,2,-7.452206896551724,0,0.0956310344827586,0.1653699429310344,0.1751586206896551,0.436,123.43525862068964,4.0,1981,False,Millenials,1981
8506,40,M,Head To Toe,Sean Paul,"Olly Murs, Lunay, Rudimental, Giveon, Becky Hill",Classical,1,4.36,5wMfo13nXYHGo2ZlYhcL8G,spotify:artist:3Isy6kedDrgPYoTS1dazA9,0.0748,0.5579999999999999,0.794,2,-6.403,1,0.0377,0.000123,0.613,0.665,90.099,4.0,2003-01-01,False,Millenials,2003
70153,16,M,No Surrender,Bruce Springsteen,"Jon Bellion, Cheat Codes, Florence + The Machine, Lalo Ebratt",Dance/Electronic,342,4.0,2onCSZebZCcutH8kz8UnMS,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,0.0617292833333333,0.5671666666666667,0.7903333333333333,9,-7.062666666666666,1,0.0815999999999999,0.0685280016666666,0.2059666666666666,0.5790000000000001,126.35966666666666,4.0,1984-06-04,False,Gen Z,1984
12181,28,M,Hemorrhage (In My Hands),Fuel,,Soul,1,3.95,5b8WcvxD3oLBxV1oJQmhgy,spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,0.000144,0.301,0.823,1,-4.072,1,0.0433,0.000309,0.0833,0.3720000000000001,152.017,4.0,2000-09-19,False,Millenials,2000
87602,19,M,Bia' Bia',Lil Jon,,Jazz,804,5.04,1Un1dsZkA9cfZMLOXOyUBc,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,0.0014799999999999,0.782,0.6695,1,-8.143,1,0.2215,0.0,0.0591,0.685,79.9975,3.0,2000-08-15,True,Gen Z,2000
87602,19,M,April In Paris,Count Basie,,Dance/Electronic,108,3.8,5rdjEoAiqqsjZdQaYSaDta,spotify:artist:2jFZlvIea42ZvcCw4OeEdA,0.6847777777777778,0.4711111111111111,0.365,0,-13.543777777777777,1,0.0435111111111111,0.2276,0.1227666666666666,0.4368888888888889,134.36377777777776,4.0,1986-01-01,False,Gen Z,1986
16796,48,M,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,Florence + The Machine,Unknown,511,4.81,39FwE8edwuyiaa4PrGBkP7,spotify:artist:1UTPBmNbXNTittyMJrNkvw,0.251,0.611,0.688,2,-6.369,1,0.0529,2.35e-06,0.248,0.649,169.895,4.0,2015-10-23,False,Gen X,2015
16796,48,M,Ocean,Dream Koala,,Rock,1382,5.8,0gzS22fyzVQTXDskju5wOb,spotify:artist:0tWnElR8nnWIsopg1o3xmg,0.4188349310344827,0.4798103448275862,0.4885,4,-11.75194827586207,1,0.0782293103448276,0.2974127346551724,0.1996293103448275,0.3231118965517242,119.99601724137932,4.0,1972-06-01,False,Gen X,1972
63246,28,M,Dreaming with a Broken Heart,John Mayer,"Cage The Elephant, Jorge & Mateus",Hip-Hop,213,4.1,7keXdrB4mz57u4b8YkCwag,spotify:artist:0hEurMDQu99nJRq8pTxO14,0.557,0.608,0.351,0,-9.316,1,0.03,0.00892,0.201,0.157,135.976,4.0,2006-09-11,False,Millenials,2006
97979,24,F,Joy to the World,Casting Crowns,,Dance/Electronic,1,2.63,7zTXk6wF0oMYhP9MOhcyfD,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,0.5886329348837209,0.4969457364341085,0.4143240310077519,2,-11.916325581395348,1,0.042068992248062,0.3472788663565891,0.1839782945736434,0.4690372093023255,114.52166666666666,4.0,1958,False,Gen Z,1958
97979,24,F,Close Your Eyes,Silver Trees,,Classical,162,3.32,1uKyFRejlTrO838RMVyYiV,spotify:artist:5PqyUCb74JCPduh1k69CKB,0.521658223880597,0.5135223880597015,0.4169164179104477,0,-12.640597014925373,1,0.0525223880597014,0.1800290725373134,0.1858820895522388,0.4135537313432835,122.05925373134328,4.0,1984-07-01,False,Gen Z,1984
97979,24,F,Olvidala,Beto Y Sus Canarios,,Hip-Hop,422,4.69,0yM2FVuvFW8jwdjyMKMyuT,spotify:artist:1Y4RbL9WTMzu0TTobNbNSv,0.1369999999999999,0.825,0.768,11,-7.784,0,0.0384,3.67e-06,0.0632,0.945,150.113,4.0,2008-03-01,False,Gen Z,2008
52887,58,M,Fade Into You,Mazzy Star,,Country,1,4.93,1LzNfuep1bnAUR9skqdHCK,spotify:artist:37w38cCSGgKLdayTRjna4W,0.3518999999999999,0.4864999999999999,0.5448333333333334,9,-11.339999999999998,1,0.0436666666666666,0.3713166666666667,0.1027333333333333,0.3056666666666667,151.01766666666666,3.0,2005-01-01,False,Gen X,2005
18294,44,M,No Lie,2 Chainz,"Seether, Mr. Probz, Zion & Lennox, Sleeping At Last, Jowell & Randy",Classical,55,3.96,6j9iyrrmqWlQZ5SD1hSTaq,spotify:artist:17lzZA2AlOHwCwFALHttmp,0.1011033333333333,0.6073333333333334,0.723,1,-6.604333333333334,0,0.1294833333333333,0.0428289666666666,0.2403833333333333,0.5111666666666667,108.18083333333334,4.0,2001-10-01,False,Gen X,2001
18294,44,M,Tutti Frutti,Little Richard,,Jazz,261,2.44,3Os0VNtvEnRFlXSK5dvOFu,spotify:artist:4xls23Ye9WR9yy3yYMpAMm,0.3100628571428571,0.5345714285714286,0.7282857142857143,1,-6.453428571428572,1,0.1143857142857142,0.1403481428571428,0.1372142857142856,0.7467142857142858,123.0222857142857,4.0,1956-03-23,False,Gen X,1956
89541,61,M,Superheroes,The Script,"Lil Tecca, Avicii, Piso 21, Thiaguinho",Jazz,528,4.09,37sINbJZcFdHFAsVNsPq1i,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,0.1595239999999999,0.6154,0.7992,7,-5.6054,1,0.05176,0.0520399999999999,0.1403599999999999,0.4993999999999999,119.14520000000002,4.0,2006-09-01,False,Baby Boomers,2006
89541,61,M,(Who Says) You Can't Have It All,Alan Jackson,"Jessie J, Jax Jones, James TW, The Beach Boys, 6ix9ine",Unknown,1,3.5,71E68mJJWns2bcTSQFxUz9,spotify:artist:4mxWe1mtYIYfP040G38yvS,0.347,0.50675,0.3032499999999999,2,-9.96325,1,0.026225,0.12825,0.292,0.32625,90.805,3.0,1992-10-09,False,Baby Boomers,1992
41915,29,F,Kontrol,Maleek Berry,,Pop,695,3.44,1090OWoP6JTpYAaSSEBvGy,spotify:artist:520qA5VGL9iI0SbmEnTVNg,0.4165899999999999,0.5119999999999999,0.7805,6,-10.198,0,0.05875,0.4635,0.1235,0.232,145.097,4.0,2003-01-01,False,Millenials,2003
61119,75,F,Nothing Else Matters,Metallica,"Bryant Myers, Blueface, Hombres G, Maná",Christian/Gospel,237,6.47,1znPMY3zq78mVuTAmOA9O7,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,0.5528461538461539,0.4718307692307692,0.4176538461538461,4,-10.833461538461538,0,0.0644384615384615,0.2542315192307692,0.1442538461538461,0.2567923076923076,132.99138461538462,3.0,2001,False,Baby Boomers,2001
61119,75,F,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"Tiësto, Alina Baraz, Khalid",Pop,1109,4.18,5knuzwU65gJK7IF5yJsuaW,spotify:artist:6MDME20pz9RveH9rEXvrOM,0.3974999999999999,0.7205000000000001,0.7444999999999999,9,-4.3625,0,0.0555,0.0,0.4175,0.7785,101.974,4.0,2018-04-27,False,Baby Boomers,2018
63640,45,F,Like Dat,Kodak Black,Bob Marley & The Wailers,Underground Rap,1,3.33,788NX6uCNEVuZW8x5BkQqM,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,0.283,0.7085,0.7709999999999999,7,-7.785,0,0.2061,0.0,0.305,0.8505,93.8245,4.0,2018-04-18,True,Gen X,2018
64581,42,M,Tied Up,Casey Veggies,,Classical,1,3.23,2YYvZyVDx0GxkoAYyHyV24,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,0.1553325,0.60575,0.67775,0,-7.4305,1,0.0761,0.00015305,0.144175,0.69475,139.0305,4.0,1998-07-12,False,Millenials,1998
84656,52,M,The Cure for Pain,Jon Foreman,,Easy Listening,1234,4.75,73udEBU4tLLgIzQNfVdZFX,spotify:artist:5D3h9ZoobhetjXw3dKhcaq,0.847,0.608,0.299,11,-13.044,1,0.0296,0.00366,0.127,0.501,123.046,4.0,2007-11-27,False,Gen X,2007
91201,18,M,Starbound,Itro,,Jazz,1,3.44,45fq0m3NR3mKlDl10vpBMd,spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX,0.812,0.177,0.145,4,-25.179,1,0.0376,0.95,0.0839,0.054,80.031,4.0,2020-09-14,False,Gen Z,2020
91201,18,M,Came Here for Love,Sigala,"Olly Murs, Capo Plaza",Unknown,356,3.38,3kGfazcbVvVkuZunzlLgTD,spotify:artist:1IueXOQyABrMOprrzwQJWN,0.02515,0.697,0.841,6,-4.295999999999999,1,0.0461,0.0,0.124,0.7165000000000001,125.002,4.0,2018-09-28,False,Gen Z,2018
91201,18,M,All Good,Crade,,Jazz,1587,3.28,7szWO6GcxVU1lkWWLfpeyI,spotify:artist:0sv3Ei5QResLibVKGeW1HM,0.36832,0.53975,0.5835,4,-9.145,1,0.1182124999999999,6.44824999999875e-05,0.23045,0.40625,94.69475,4.0,2011-04-19,False,Gen Z,2011
96115,16,F,Hold On,Donavon Frankenreiter,,Hip-Hop,1,2.58,7xpfVGOJNUk8H22UvVYTrR,spotify:artist:2IAZ2xX1Ovh5jxhBWE7wda,0.2933555005529953,0.5438894009216589,0.6007248847926268,7,-8.386465437788019,1,0.06833732718894,0.1042872637788018,0.2003258064516129,0.4694829493087557,123.51709677419356,4.0,1974,False,Gen Z,1974
96115,16,F,Younger,Seinabo Sey,,Hip-Hop,50,3.57,0zhNoNKhia3RRFzrmHlml6,spotify:artist:4X0v8sFoDZ6rIfkeOeVm2i,0.000252,0.534,0.584,2,-12.743,1,0.0363,0.15,0.174,0.713,109.622,4.0,2019-04-26,False,Gen Z,2019
25226,25,M,Fuck Love (feat. Trippie Redd),XXXTENTACION,"Jay Chou, KHEA, The Score, Oliver Tree",Underground Rap,1,2.44,7AQim7LbvFVZJE3O8TYgf2,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.0172,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.000152,0.103,0.3289999999999999,131.036,4.0,2017-08-25,True,Gen Z,2017
25226,25,M,Gold,Britt Nicole,,Hip-Hop,1004,2.99,2fdd8W8eTym1gWO1dl1nxo,spotify:artist:6BXionV4R0BunrFpSwIMUK,0.2703376297297297,0.558,0.6001716216216216,0,-8.15104054054054,1,0.0740162162162162,0.1270058936486486,0.1606175675675675,0.4277418918918919,120.2590945945946,4.0,1966,False,Gen Z,1966
25226,25,M,Feel Again,OneRepublic,"Miranda Lambert, Prince, Creedence Clearwater Revival, Duki",Rock,108,3.08,5COPw6K4B6PPpeUXIE2Ry5,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,0.7158333333333333,0.4993333333333333,0.4828333333333333,4,-7.639166666666665,1,0.0356,0.0037283333333333,0.0970166666666666,0.4368333333333333,123.072,4.0,2007-06-04,False,Gen Z,2007
