age,gender,music,artist_name,featured_artists,genre,duration,music_id,id_artists,acousticness,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,time_signature,release_date,explicit,release_year,playcount,user_id,genre_spotify
54,M,Talking to Myself,Chiddy Bang,,indie pop rap,4.21,4ITmmRIktaZYSuIkhuiC6U,spotify:artist:40giwFcTQtv9ezxW8yqxJU,0.0016159999999999,0.5353333333333333,0.7366666666666667,2,-5.056,0,0.0663666666666666,0.2450213333333333,0.1923333333333333,0.4019999999999999,129.69899999999998,4.0,2017-05-19,False,2017,7,7b9b55714e6c4def992b3185355d5677a1814ae612c857b3841f1e4ace4ff2dd,indie pop rap
54,M,Steal My Girl,One Direction,,Pop,3.8,2Bs4jQEGMycglOfWPBqrVG,spotify:artist:4AK6F7OLvEQ5QYCBNiQWHq,0.455,0.56,0.789,10,-4.752,1,0.0347,0.0,0.1159999999999999,0.764,168.00400000000005,4.0,2015-06-07,False,2015,7,7b9b55714e6c4def992b3185355d5677a1814ae612c857b3841f1e4ace4ff2dd,
22,M,Three Little Birds,Bob Marley & The Wailers,"Duke Dumont, Aitana, The Head And The Heart, Felix Jaehn, Bryce Vine",Country,3.0,4efoEY8iDBzUqitjmNDhpN,spotify:artist:2QsynagSdAqZj3U9HgDzjD,0.33482,0.7485999999999999,0.4664,7,-9.9454,1,0.09466,0.025286066,0.3719,0.7822,112.8842,4.0,2005-01-01,False,2005,4,e22e9c22f92b827381bb3826905aca3a2d11db572514d2e842161d5b18396040,
39,F,Don't Ya,Brett Eldredge,,Soul,3.02,3Qe097eJNp9MfpT2PieEw0,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,0.0907999999999999,0.5845,0.675,3,-5.873,1,0.05665,0.0,0.137,0.5425,155.5385,4.0,2006-04-03,False,2006,8,bef7b4d1c3d67bc9afe768889cf3f250aff4eb21b587cc806e6f9f793ef86bcb,
39,F,Part Of Me,Katy Perry,"B.o.B, 6LACK, Marilyn Manson, Marshmello, 6ix9ine",Pop,3.6,1nZzRJbFvCEct3uzu04ZoL,spotify:artist:6jJ0s89eD6GaHleKKya26X,0.316355625,0.54375,0.575125,4,-8.968125,0,0.045475,0.048032775,0.1188625,0.415625,130.412,4.0,1992-03-10,False,1992,3,bef7b4d1c3d67bc9afe768889cf3f250aff4eb21b587cc806e6f9f793ef86bcb,
23,M,Red Ragtop,Tim McGraw,"D-Block Europe, Machine Gun Kelly, TKKG, EXO, Wallows",Dance/Electronic,4.73,5xErd5QhOvTKFU7l8dffWC,spotify:artist:6roFdX1y5BYSbp60OTJWMd,0.2656666666666666,0.5613333333333334,0.6363333333333333,7,-8.003666666666666,1,0.0289,3.3300000000000003e-06,0.1766666666666666,0.4996666666666667,103.39566666666668,4.0,2001,False,2001,5,28e7234668777f9ed7a63b82eac501322fa9ac707238d8a3e9e89c599458ab13,
42,F,Faint,Linkin Park,"Laura Pausini, Shakira, ANAVITÓRIA",Emo,2.71,4Yf5bqU3NK4kNOypcrLYwU,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,0.3204516666666667,0.525,0.6795166666666667,4,-9.635666666666667,0,0.0858,0.4566666666666666,0.0957999999999999,0.4209833333333333,133.9385,4.0,2003-03-24,False,2003,6,7907a88d77f29a7681a0dc6c89157ea3f45959944436301085c8a34a46fe4a77,
42,F,SOS,Rihanna,21 Savage,Pop,3.98,4S5b3wwIXpVNvY2jeIQdKu,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,0.1365000666666666,0.6087333333333333,0.7200000000000001,0,-6.226466666666666,1,0.0874133333333333,0.114584,0.1752266666666666,0.4,133.39833333333334,4.0,1998-11-17,False,1998,5,7907a88d77f29a7681a0dc6c89157ea3f45959944436301085c8a34a46fe4a77,
44,M,Tunnel,The Bronze Medal,,Dance/Electronic,4.71,5WUCEJloa8Cibyich0JdbJ,spotify:artist:5EhykAvcXYSuzEqvY9D6E4,0.4770133333333333,0.4434444444444444,0.3304333333333333,1,-16.403444444444446,0,0.0482333333333333,0.6137791222222222,0.1601555555555555,0.2676777777777778,106.75388888888888,4.0,1996,False,1996,6,8efb3a60255de6db1c77dcdaec905d1045a88e70dddd53d524fc4cb7d1a609d7,
44,M,(Rock) Superstar,Cypress Hill,,Dance/Electronic,4.61,5hYr8yRbQLFE20oS7Mi3T2,spotify:artist:4P0dddbxPil35MNN9G2MEX,0.013625,0.795,0.74075,10,-7.777750000000001,1,0.2565,9.835e-06,0.0527,0.7105,94.22425,4.0,2000-04-25,True,2000,5,8efb3a60255de6db1c77dcdaec905d1045a88e70dddd53d524fc4cb7d1a609d7,
20,F,All the Poor and Powerless,The Digital Age,,Soul,6.7,6suY36J8iOMuTysLAJaOBQ,spotify:artist:10e64Uf9i4sWOj7jYaOsSN,0.499,0.392,0.409,9,-8.164,1,0.0289999999999999,0.0,0.105,0.155,147.536,4.0,2012-07-10,False,2012,6,e0ccc43c9b15159c7ad914a982102e0aec234815b4b64f180e0a89ac92490489,
20,F,New Mexico,Oppenheimer Analysis,,RnB,7.65,5QlSqs4VZYniLWjGz0nBLu,spotify:artist:7aTcPE8gGcR0W8mrmGaK6w,0.6824285714285715,0.4925714285714285,0.4747142857142857,0,-9.950571428571427,1,0.0341428571428571,0.0340308657142857,0.1673142857142857,0.4685428571428571,124.38142857142856,4.0,2005-01-01,False,2005,4,e0ccc43c9b15159c7ad914a982102e0aec234815b4b64f180e0a89ac92490489,
45,M,This Is War,Thirty Seconds To Mars,"Boyce Avenue, Skrillex, Billie Eilish",Rock,5.45,01v7kv0RTVaX4Vs8GcOGOP,spotify:artist:0RqtSIYZmd4fiBKVFqyIqD,0.0030833428571428,0.4482857142857143,0.9008571428571428,1,-5.420571428571429,1,0.1097142857142857,0.1399620285714285,0.2504285714285714,0.3679999999999999,136.8552857142857,4.0,1996-03-26,False,1996,7,a0119e19d7f710c158729bc4153a6996e891b54664262b502c7be665e0f2f042,
45,M,Still in Love,Basshunter,,Classical,3.53,7hdMYH9irpmRU3GRG0XFsd,spotify:artist:37DdwREpvvQHmGLFEZ4h0Q,0.2725144499999999,0.5920000000000001,0.6832499999999999,0,-7.8845,0,0.03675,0.2047730999999999,0.18655,0.6705,118.2895,4.0,1996-08-06,False,1996,6,a0119e19d7f710c158729bc4153a6996e891b54664262b502c7be665e0f2f042,
16,F,TiK ToK,Kesha,"Reik, Guaynaa",Pop,3.33,5OMwQFBcte0aWFJFqrr5oj,spotify:artist:6LqNN22kT3074XbTVUrhzX,0.0796333333333333,0.7543333333333333,0.7953333333333333,2,-3.3670000000000004,0,0.1110333333333333,7.6e-07,0.2923333333333333,0.7073333333333333,120.02533333333334,4.0,2017-02-03,False,2017,5,899fe985e893b124dff8820c977e7dd623078c36161ae3cfe6f75c0c819a8157,
16,F,Bones,Ben Howard,"6LACK, Paul McCartney, Anne-Marie",Dance/Electronic,5.76,0hQpnTWZHywcGFKxmwsU0X,spotify:artist:5schNIzWdI9gJ1QRK8SBnc,0.4227000668292683,0.5039756097560976,0.5617048780487806,7,-9.734268292682929,1,0.0663121951219512,0.2211794870731707,0.157570731707317,0.4311999999999999,116.6580731707317,4.0,1995-03-13,False,1995,5,899fe985e893b124dff8820c977e7dd623078c36161ae3cfe6f75c0c819a8157,
40,M,Poison,Brent Faiyaz,"Hombres G, Kungs",Country,5.1,6AsDN37AtSyyLNG3cIXxho,spotify:artist:3tlXnStJ1fFhdScmQeLpuG,0.17308545,0.4946896551724138,0.7066793103448276,2,-7.452206896551724,0,0.0956310344827586,0.1653699429310344,0.1751586206896551,0.436,123.43525862068964,4.0,1981,False,1981,3,6b32c01a019bd349ff3c659b6206000b1f29e39bda71e3ac47c0006a033d93cc,
40,M,Head To Toe,Sean Paul,"Olly Murs, Lunay, Rudimental, Giveon, Becky Hill",Classical,4.36,5wMfo13nXYHGo2ZlYhcL8G,spotify:artist:3Isy6kedDrgPYoTS1dazA9,0.0748,0.5579999999999999,0.794,2,-6.403,1,0.0377,0.000123,0.613,0.665,90.099,4.0,2003-01-01,False,2003,3,6b32c01a019bd349ff3c659b6206000b1f29e39bda71e3ac47c0006a033d93cc,
16,M,No Surrender,Bruce Springsteen,"Jon Bellion, Cheat Codes, Florence + The Machine, Lalo Ebratt",Dance/Electronic,4.0,2onCSZebZCcutH8kz8UnMS,spotify:artist:3eqjTLE0HfPfh78zjh6TqT,0.0617292833333333,0.5671666666666667,0.7903333333333333,9,-7.062666666666666,1,0.0815999999999999,0.0685280016666666,0.2059666666666666,0.5790000000000001,126.35966666666666,4.0,1984-06-04,False,1984,3,374224fbb80782ef115a8d70d85f9ff5d5022d2c003a7821fd1d51e288d55770,
28,M,Hemorrhage (In My Hands),Fuel,,Soul,3.95,5b8WcvxD3oLBxV1oJQmhgy,spotify:artist:0EyuKHE1AeE9lWUF8mzKVp,0.000144,0.301,0.823,1,-4.072,1,0.0433,0.000309,0.0833,0.3720000000000001,152.017,4.0,2000-09-19,False,2000,5,9bbf7a2c2940b4c95ea485f65a8731a1372aee56edca6ed31e66e7eb0f47e28b,
19,M,Bia' Bia',Lil Jon,,Jazz,5.04,1Un1dsZkA9cfZMLOXOyUBc,spotify:artist:7sfl4Xt5KmfyDs2T3SVSMK,0.0014799999999999,0.782,0.6695,1,-8.143,1,0.2215,0.0,0.0591,0.685,79.9975,3.0,2000-08-15,True,2000,2,9552186d84ad5c6e459ce386f5ba884aa4219a0c763bc285da9edb9b03180f93,
19,M,April In Paris,Count Basie,,Dance/Electronic,3.8,5rdjEoAiqqsjZdQaYSaDta,spotify:artist:2jFZlvIea42ZvcCw4OeEdA,0.6847777777777778,0.4711111111111111,0.365,0,-13.543777777777777,1,0.0435111111111111,0.2276,0.1227666666666666,0.4368888888888889,134.36377777777776,4.0,1986-01-01,False,1986,8,9552186d84ad5c6e459ce386f5ba884aa4219a0c763bc285da9edb9b03180f93,
48,M,Boys 'Round Here (feat. Pistol Annies & Friends),Blake Shelton,Florence + The Machine,classic oklahoma country,4.81,39FwE8edwuyiaa4PrGBkP7,spotify:artist:1UTPBmNbXNTittyMJrNkvw,0.251,0.611,0.688,2,-6.369,1,0.0529,2.35e-06,0.248,0.649,169.895,4.0,2015-10-23,False,2015,3,06c973e49be9fdbfdaa84a397b35b05baceec93d5ea35e4cba2d6eaecf97700f,classic oklahoma country
48,M,Ocean,Dream Koala,,Rock,5.8,0gzS22fyzVQTXDskju5wOb,spotify:artist:0tWnElR8nnWIsopg1o3xmg,0.4188349310344827,0.4798103448275862,0.4885,4,-11.75194827586207,1,0.0782293103448276,0.2974127346551724,0.1996293103448275,0.3231118965517242,119.99601724137932,4.0,1972-06-01,False,1972,5,06c973e49be9fdbfdaa84a397b35b05baceec93d5ea35e4cba2d6eaecf97700f,
28,M,Dreaming with a Broken Heart,John Mayer,"Cage The Elephant, Jorge & Mateus",Hip-Hop,4.1,7keXdrB4mz57u4b8YkCwag,spotify:artist:0hEurMDQu99nJRq8pTxO14,0.557,0.608,0.351,0,-9.316,1,0.03,0.00892,0.201,0.157,135.976,4.0,2006-09-11,False,2006,6,18ecbac91f2c707b4c197b403ca381cf3f703d7171314f227210fc56e0970771,
24,F,Joy to the World,Casting Crowns,,Dance/Electronic,2.63,7zTXk6wF0oMYhP9MOhcyfD,spotify:artist:6eJqAWJdd8JhAN1pQGie4r,0.5886329348837209,0.4969457364341085,0.4143240310077519,2,-11.916325581395348,1,0.042068992248062,0.3472788663565891,0.1839782945736434,0.4690372093023255,114.52166666666666,4.0,1958,False,1958,5,5fc81d2cb64968db6cae7122a7f003afa088268a703db44297e4ccf63848b023,
24,F,Close Your Eyes,Silver Trees,,Classical,3.32,1uKyFRejlTrO838RMVyYiV,spotify:artist:5PqyUCb74JCPduh1k69CKB,0.521658223880597,0.5135223880597015,0.4169164179104477,0,-12.640597014925373,1,0.0525223880597014,0.1800290725373134,0.1858820895522388,0.4135537313432835,122.05925373134328,4.0,1984-07-01,False,1984,5,5fc81d2cb64968db6cae7122a7f003afa088268a703db44297e4ccf63848b023,
24,F,Olvidala,Beto Y Sus Canarios,,Hip-Hop,4.69,0yM2FVuvFW8jwdjyMKMyuT,spotify:artist:1Y4RbL9WTMzu0TTobNbNSv,0.1369999999999999,0.825,0.768,11,-7.784,0,0.0384,3.67e-06,0.0632,0.945,150.113,4.0,2008-03-01,False,2008,1,5fc81d2cb64968db6cae7122a7f003afa088268a703db44297e4ccf63848b023,
58,M,Fade Into You,Mazzy Star,,Country,4.93,1LzNfuep1bnAUR9skqdHCK,spotify:artist:37w38cCSGgKLdayTRjna4W,0.3518999999999999,0.4864999999999999,0.5448333333333334,9,-11.339999999999998,1,0.0436666666666666,0.3713166666666667,0.1027333333333333,0.3056666666666667,151.01766666666666,3.0,2005-01-01,False,2005,2,d511b5d469027daccddb924368c9069473495e0da8b42f1a0c4283fd68c770d3,
44,M,No Lie,2 Chainz,"Seether, Mr. Probz, Zion & Lennox, Sleeping At Last, Jowell & Randy",Classical,3.96,6j9iyrrmqWlQZ5SD1hSTaq,spotify:artist:17lzZA2AlOHwCwFALHttmp,0.1011033333333333,0.6073333333333334,0.723,1,-6.604333333333334,0,0.1294833333333333,0.0428289666666666,0.2403833333333333,0.5111666666666667,108.18083333333334,4.0,2001-10-01,False,2001,8,1acc01f346b3fbaa69352ba44dd37ddc321ee772137489ec0d1c0c410c2e70b6,
44,M,Tutti Frutti,Little Richard,,Jazz,2.44,3Os0VNtvEnRFlXSK5dvOFu,spotify:artist:4xls23Ye9WR9yy3yYMpAMm,0.3100628571428571,0.5345714285714286,0.7282857142857143,1,-6.453428571428572,1,0.1143857142857142,0.1403481428571428,0.1372142857142856,0.7467142857142858,123.0222857142857,4.0,1956-03-23,False,1956,3,1acc01f346b3fbaa69352ba44dd37ddc321ee772137489ec0d1c0c410c2e70b6,
61,M,Superheroes,The Script,"Lil Tecca, Avicii, Piso 21, Thiaguinho",Jazz,4.09,37sINbJZcFdHFAsVNsPq1i,spotify:artist:3AQRLZ9PuTAozP28Skbq8V,0.1595239999999999,0.6154,0.7992,7,-5.6054,1,0.05176,0.0520399999999999,0.1403599999999999,0.4993999999999999,119.14520000000002,4.0,2006-09-01,False,2006,6,b4106e79a7db2401426aac297d59c1b50f594417b195d4a258fb8a6447ea638f,
61,M,(Who Says) You Can't Have It All,Alan Jackson,"Jessie J, Jax Jones, James TW, The Beach Boys, 6ix9ine",country,3.5,71E68mJJWns2bcTSQFxUz9,spotify:artist:4mxWe1mtYIYfP040G38yvS,0.347,0.50675,0.3032499999999999,2,-9.96325,1,0.026225,0.12825,0.292,0.32625,90.805,3.0,1992-10-09,False,1992,6,b4106e79a7db2401426aac297d59c1b50f594417b195d4a258fb8a6447ea638f,country
29,F,Kontrol,Maleek Berry,,Pop,3.44,1090OWoP6JTpYAaSSEBvGy,spotify:artist:520qA5VGL9iI0SbmEnTVNg,0.4165899999999999,0.5119999999999999,0.7805,6,-10.198,0,0.05875,0.4635,0.1235,0.232,145.097,4.0,2003-01-01,False,2003,4,dd32f57818ca3be0427e4dbfc1c6cf7c51f43b48058c35dfb2edc4a03c253a7e,
75,F,Nothing Else Matters,Metallica,"Bryant Myers, Blueface, Hombres G, Maná",Christian/Gospel,6.47,1znPMY3zq78mVuTAmOA9O7,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,0.5528461538461539,0.4718307692307692,0.4176538461538461,4,-10.833461538461538,0,0.0644384615384615,0.2542315192307692,0.1442538461538461,0.2567923076923076,132.99138461538462,3.0,2001,False,2001,5,2747827914badb5812593d43520b0bd181b165a3a798051652c22b3e8841873f,
75,F,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,"Tiësto, Alina Baraz, Khalid",Pop,4.18,5knuzwU65gJK7IF5yJsuaW,spotify:artist:6MDME20pz9RveH9rEXvrOM,0.3974999999999999,0.7205000000000001,0.7444999999999999,9,-4.3625,0,0.0555,0.0,0.4175,0.7785,101.974,4.0,2018-04-27,False,2018,3,2747827914badb5812593d43520b0bd181b165a3a798051652c22b3e8841873f,
45,F,Like Dat,Kodak Black,Bob Marley & The Wailers,Underground Rap,3.33,788NX6uCNEVuZW8x5BkQqM,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,0.283,0.7085,0.7709999999999999,7,-7.785,0,0.2061,0.0,0.305,0.8505,93.8245,4.0,2018-04-18,True,2018,6,d58cabc8303548b6ec23f1faccb3fc316208524a650f78423579899e8f9e8e67,
42,M,Tied Up,Casey Veggies,,Classical,3.23,2YYvZyVDx0GxkoAYyHyV24,spotify:artist:0uFc6StTmJBvdHPZFDkdJy,0.1553325,0.60575,0.67775,0,-7.4305,1,0.0761,0.00015305,0.144175,0.69475,139.0305,4.0,1998-07-12,False,1998,3,3963317a2b410e5357f4d839787aedb9ceef495514fe5cd91f846ab3a59621e0,
52,M,The Cure for Pain,Jon Foreman,,Easy Listening,4.75,73udEBU4tLLgIzQNfVdZFX,spotify:artist:5D3h9ZoobhetjXw3dKhcaq,0.847,0.608,0.299,11,-13.044,1,0.0296,0.00366,0.127,0.501,123.046,4.0,2007-11-27,False,2007,6,a89d6642c31c33525be583f4333b37d260d14903319a846e4f1e9e091a978592,
18,M,Starbound,Itro,,Jazz,3.44,45fq0m3NR3mKlDl10vpBMd,spotify:artist:6fEZjgt9MHR4Hp3MiBRZHX,0.812,0.177,0.145,4,-25.179,1,0.0376,0.95,0.0839,0.054,80.031,4.0,2020-09-14,False,2020,11,4e49800fbc3cefb76b1b887fa36a8dbd6dd283667258c613e1754fa3d266fefb,
18,M,Came Here for Love,Sigala,"Olly Murs, Capo Plaza",dance pop,3.38,3kGfazcbVvVkuZunzlLgTD,spotify:artist:1IueXOQyABrMOprrzwQJWN,0.02515,0.697,0.841,6,-4.295999999999999,1,0.0461,0.0,0.124,0.7165000000000001,125.002,4.0,2018-09-28,False,2018,6,4e49800fbc3cefb76b1b887fa36a8dbd6dd283667258c613e1754fa3d266fefb,dance pop
18,M,All Good,Crade,,Jazz,3.28,7szWO6GcxVU1lkWWLfpeyI,spotify:artist:0sv3Ei5QResLibVKGeW1HM,0.36832,0.53975,0.5835,4,-9.145,1,0.1182124999999999,6.44824999999875e-05,0.23045,0.40625,94.69475,4.0,2011-04-19,False,2011,2,4e49800fbc3cefb76b1b887fa36a8dbd6dd283667258c613e1754fa3d266fefb,
16,F,Hold On,Donavon Frankenreiter,,Hip-Hop,2.58,7xpfVGOJNUk8H22UvVYTrR,spotify:artist:2IAZ2xX1Ovh5jxhBWE7wda,0.2933555005529953,0.5438894009216589,0.6007248847926268,7,-8.386465437788019,1,0.06833732718894,0.1042872637788018,0.2003258064516129,0.4694829493087557,123.51709677419356,4.0,1974,False,1974,7,9e04a49e5786695116f9af28552da3083d4eeb015294b878d27053439e363cdf,
16,F,Younger,Seinabo Sey,,Hip-Hop,3.57,0zhNoNKhia3RRFzrmHlml6,spotify:artist:4X0v8sFoDZ6rIfkeOeVm2i,0.000252,0.534,0.584,2,-12.743,1,0.0363,0.15,0.174,0.713,109.622,4.0,2019-04-26,False,2019,2,9e04a49e5786695116f9af28552da3083d4eeb015294b878d27053439e363cdf,
25,M,Fuck Love (feat. Trippie Redd),XXXTENTACION,"Jay Chou, KHEA, The Score, Oliver Tree",Underground Rap,2.44,7AQim7LbvFVZJE3O8TYgf2,spotify:artist:15UsOTVnJzReFVN1VCnxy4,0.0172,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.000152,0.103,0.3289999999999999,131.036,4.0,2017-08-25,True,2017,11,995e6d18fd6dd12d54ea1291649769dde86b36ee70193e3142fdc07aaa765d00,
25,M,Gold,Britt Nicole,,Hip-Hop,2.99,2fdd8W8eTym1gWO1dl1nxo,spotify:artist:6BXionV4R0BunrFpSwIMUK,0.2703376297297297,0.558,0.6001716216216216,0,-8.15104054054054,1,0.0740162162162162,0.1270058936486486,0.1606175675675675,0.4277418918918919,120.2590945945946,4.0,1966,False,1966,5,995e6d18fd6dd12d54ea1291649769dde86b36ee70193e3142fdc07aaa765d00,
25,M,Feel Again,OneRepublic,"Miranda Lambert, Prince, Creedence Clearwater Revival, Duki",Rock,3.08,5COPw6K4B6PPpeUXIE2Ry5,spotify:artist:5Pwc4xIPtQLFEnJriah9YJ,0.7158333333333333,0.4993333333333333,0.4828333333333333,4,-7.639166666666665,1,0.0356,0.0037283333333333,0.0970166666666666,0.4368333333333333,123.072,4.0,2007-06-04,False,2007,2,995e6d18fd6dd12d54ea1291649769dde86b36ee70193e3142fdc07aaa765d00,
18,F,Stay Beautiful,Taylor Swift,"Jonas Blue, ANAVITÓRIA",Rock,3.93,2ZoOmCSgj0ypVAmGd1ve4y,spotify:artist:06HL4z0CvFAxyc27GXpf02,0.818,0.561,0.583,1,-11.904000000000002,1,0.0334,0.87,0.0951,0.379,142.016,4.0,2004-03-02,False,2004,4,d8d851022fbb12e1439ca2bff8bd50a70356e1adb628c47454389544450c7897,
48,F,Eyes Wide Open,Gotye,Mötley Crüe,Country,3.19,6h2q5GhVc9itEB6NqOEMd4,spotify:artist:2AsusXITU8P25dlRNhcAbG,0.1674869799999999,0.51980625,0.67575,2,-8.183187499999999,1,0.05345625,0.19410990625,0.1892812499999999,0.3079999999999999,114.9231875,4.0,1999,False,1999,2,4e7a0668e1de434a88c26ae248ab80e71f3dc5ec603421f2decad10f556f9147,
53,F,Super Rich Kids,Frank Ocean,"NLE Choppa, Kylie Minogue",Pop,5.08,0725YWm6Z0TpZ6wrNk64Eb,spotify:artist:2h93pZq0e7k5yf4dywlkpM,0.536,0.594,0.618,5,-7.646,0,0.0314,0.957,0.079,0.267,110.978,4.0,2019-10-18,False,2019,6,8032b67b62f573e47ebc2aa6cf225750b1cfcb3f33fa6575647728f9eeb0ccbb,
37,F,Breathing,Jason Derulo,"Otis Redding, Gustavo Mioto, Mambo Kingz, Dave",Hip-Hop,3.9,12HgZnRqGPwIZJD0gPsUor,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0.4296315,0.4305925925925926,0.4913407407407407,5,-11.675481481481482,1,0.0545629629629629,0.339039472962963,0.166037037037037,0.3132296296296296,112.64907407407408,4.0,1995-02-01,False,1995,6,1e37a1cedc03621762af0b89ebabd2242a5e1597cbe775951c15e59cd5023aaa,
37,F,Cherry,Chromatics,,Hip-Hop,4.53,66A20vw98rh2yQM5P5EoIF,spotify:artist:4tOVIRjlWWfR1RrAxyRqTE,0.4809802666666666,0.5458,0.5792533333333334,0,-10.065733333333332,1,0.105,0.2532738666666667,0.1736533333333333,0.4684533333333333,127.6642,4.0,1985,False,1985,9,1e37a1cedc03621762af0b89ebabd2242a5e1597cbe775951c15e59cd5023aaa,
14,F,Watagatapitusberry - Remix,Pitbull,"Jack Ü, Gwen Stefani, The Killers",Rock,3.69,3pQ7mM8mGgloJDCSxiXlPO,spotify:artist:0TnOYISbd1XYRBk9myaseg,0.0618,0.795,0.52,10,-8.902999999999997,0,0.364,0.0,0.141,0.264,127.901,4.0,2010-11-02,False,2010,6,baffc1e34bdd807d7617c8ff331718fc67ba382f94b82645c9f8472523a41f3a,
14,F,A Poor Wayfaring Man Of Grief,Jon Schmidt,,Rock,7.94,4wYnQlotImumaH6k0bS8D5,spotify:artist:2YQ4MY2VwOMv43C0GemUY5,0.982,0.3603333333333333,0.0864333333333333,7,-20.049333333333333,1,0.0527666666666666,0.7903333333333333,0.1004999999999999,0.0994999999999999,111.42333333333332,4.0,1997,False,1997,3,baffc1e34bdd807d7617c8ff331718fc67ba382f94b82645c9f8472523a41f3a,
15,M,Breathe In Breathe Out,Mat Kearney,,acoustic pop,3.7,20ajl2KUoiaH7CZyJOjKTE,spotify:artist:2NQEwAVHBNcI0tGMLlWwF1,0.0411,0.764,0.984,7,-12.735,0,0.0623,0.858,0.4,0.847,129.997,4.0,2007-08-02,False,2007,6,325969e80bedf5b28c02098238cea837b30ce46e77255960fdb2e1e2215fbfe0,acoustic pop
15,M,Charlene,Anthony Hamilton,,Dance/Electronic,4.11,0xiuSFBOEHWaJ6rSuUbJWc,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,0.412958,0.5247142857142857,0.4556999999999999,0,-9.361571428571429,0,0.1339857142857143,0.2534420285714286,0.1071571428571428,0.419,112.34442857142858,4.0,2003-07-15,False,2003,5,325969e80bedf5b28c02098238cea837b30ce46e77255960fdb2e1e2215fbfe0,
15,M,Parachute,Chris Stapleton,"Taio Cruz, Seether, Melanie Martinez, Calle 13, Matheus & Kauan",contemporary country,4.22,5jROdl6MhcmP3O7h2sVgtw,spotify:artist:4YLtscXsxbVgi031ovDDdh,0.2725956178571428,0.4853535714285714,0.5725714285714286,0,-8.263607142857143,1,0.0618964285714285,0.1288270303571428,0.1697107142857143,0.3709178571428571,114.84025,4.0,1995-11-14,False,1995,6,325969e80bedf5b28c02098238cea837b30ce46e77255960fdb2e1e2215fbfe0,contemporary country
52,M,Kill You,Eminem,"The Beatles, Natanael Cano, Daddy Yankee, Ferrugem",Rap,4.41,5eGEc27nnhtmcOh6RC890a,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,0.2010465666666666,0.7933333333333333,0.8456666666666667,1,-5.725333333333334,1,0.1203333333333333,0.0057,0.1039333333333333,0.8833333333333333,118.005,4.0,2007-01-01,False,2007,4,b906e4061c4a678dd89a63a670cccdb0a034e70d456ba90a802d223deccd0f65,
52,M,Beer In Mexico,Kenny Chesney,"Booba, girl in red, Darell, T-Pain",Folk/Acoustic,4.53,5pgmgHNxiq9w9XuthMKzJS,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,0.00119,0.58,0.906,2,-6.976,1,0.0405,0.000579,0.0933,0.476,137.97,4.0,2005-11-07,False,2005,3,b906e4061c4a678dd89a63a670cccdb0a034e70d456ba90a802d223deccd0f65,
21,F,Dusty Rhodes,Lotus Plaza,,Jazz,3.65,4Af2iNn3DvLDARhgm4NwcR,spotify:artist:4o1mf6VhPYeSoQkMcfB0HG,0.015,0.682,0.87,4,-4.17,0,0.268,0.0,0.129,0.2689999999999999,116.615,4.0,2015-02-14,True,2015,6,aae9ee5b6b7b41c2528dec1714e2b385d69b8c7dde33e6fea8c8973a99a49c7a,
21,F,Walking Away,HAIM,,Rock,3.94,20QoFTI0fp2dNNexlHDhTe,spotify:artist:4Ui2kfOqGujY81UcPrb5KE,0.3975893,0.5810000000000001,0.5978,9,-9.1052,1,0.05658,0.398446829,0.1927,0.5678,122.1508,4.0,2004-01-01,False,2004,5,aae9ee5b6b7b41c2528dec1714e2b385d69b8c7dde33e6fea8c8973a99a49c7a,
30,M,Since You Been Gone,Head East,,Rock,3.0,5s07qLS2n5mKfi9B6PyMtj,spotify:artist:55UamRmLvoS6q7iWPzUrCC,0.4085499999999999,0.6507499999999999,0.46864,7,-7.275,1,0.0645749999999999,0.0016311975,0.2072499999999999,0.6094999999999999,117.52225,4.0,2006-01-01,False,2006,2,6589ed9b9dd4caa59d939841658fdbd227c76006f1341ca7aa59acb15dbc867c,
61,F,Aquaman,WALK THE MOON,"Adele, Annie Lennox, Goodboys, Morgan Wallen, Rich The Kid",Country,4.0,71wT7aMCFPYfzutF66OLac,spotify:artist:6DIS6PRrLS3wbnZsf7vYic,0.7525,0.575,0.863,1,-6.288500000000001,1,0.18285,0.2580113,0.4470499999999999,0.7989999999999999,109.619,3.0,2010-09-28,False,2010,6,e2b79c6b00bc97ebb7a345ef636f2fe539aaa43946bf7d6c8052a22b22462649,
